mrkl_shop_id;shop_name;business_name;identification_number;first_names;last_names;email;address;address_ref;phone;phone_secondary;logo;branch;web_site;description;UNIDAD DE NEGOCIO;DIVISI�N;ruc;created_at;trade_name;state
2465;BRECD INVERSIONES;BRECD INVERSIONES E.I.R.L.;20605352171;cesar;miranda;brecdinversiones@gmail.com;AV. LUNA PIZARRO N�180 N�186 - INT. P503 - LA VICTORIA - LIMA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2465;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2465;null;Somos BRECD INVERSIONES una empresa importadora con m�s de 25 a�os en el rubro de las bicicletas, bicicletas el�ctricas y motos el�ctricas, ofreciendo bicicletas para toda la familia, en especial bicicletas de competencia en aro 700, 26, 27.5 y 29 y equipadas con sistemas de cambios sincronizado Shimano, ya que al ser sincronizado le permite al ciclista la precisi�n al realizar los cambios, y al contar con cuadro de aluminio o de carbono le da la postura adecuada y deportiva para sus entrenamientos. Contamos con diversos modelos de bicicletas el�ctricas y motos el�ctricas. Hoy en d�a estos veh�culos se van convirtiendo en una excelente alternativa de transporte que va ganando adeptos d�a a d�a. En la actualidad nuestro sistema de transporte viene siendo un problema para todos, ya que es inentendible pasar tanto tiempo en un carro, si la misma distancia se podr�a realizar en un cuarto de tiempo si fueramos en una bicicleta el�ctrica. Es hoy tu gran oportunidad, an�mate y compra uno de nuestros productos y empieza a vivir nuevas experiencias.;HOGAR;ELECTROHOGAR;20605352171;1/24/2020;BRECD INVERSIONES;Abierta
2466;TECH & STYLE-H;HDH NEGOCIOS S.A.C;20101142681;luis;hernandez;hmanrique@hdhnegocios.com;AV. ALFREDO BENAVIDES NRO. 3672 INT. 202 URB. LOS ROSALES;null;null;gerencia@hdhnegocios.com;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2466;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2466;null;Somos una empresa dedicada a la importaci�n y comercializaci�n de un selecto surtido de productos de Tecnolog�a. Una amplia gama de productos, dise�os y modelo vanguardistas, que compromete satisfacer la necesidad de cada cliente. Contamos con certificaciones internacionales ISO9001, CE, FCC, ROSH entre otras, lo cual nos permite brindar a nuestros clientes, una confiable experiencia de compra. Marcas m�s representativas del mercado: ? Motorola ? Havit ? Ballistic ? Wahl ? Oster ? Ceriotti, entre otros). Categor�as m�s relevantes: ? Categor�a Audio. - aud�fonos para toda ocasi�n desde gama base a gama alta ? Categor�a Gamer. - Aud�fonos, Mouse, Teclados, Parlantes, sillas etc. ? Categor�a Acc. Computo (perif�ricos). - Color, Aud�fonos, Mouse, Teclados, Parlantes, webcam etc.). ? Categor�a Acc. M�viles. - Cargadores para celular, Power Bank, cables, etc. ? Categor�a c�maras de seguridad. - Monitores de audio y video para Bebes ? Categor�a de Cuidado Personal. - Cortadoras, Recortadoras y Afeitadoras (caballeros y damas) ? Categor�a Mascotas. - Cortadoras y Recortadoras, kit y accesorios. ? Categor�a Menaje. - Set de Ollas, sartenes, accesorios para cocina. ? Categor�a cuidado del cabello. - Secadoras el�ctricas profesionales. ? Categor�a proyectores. - pantallas de proyecci�n ECRAM Misi�n Ser una empresa innovadora y con sentido de responsabilidad que busca el m�ximo beneficio de nuestros clientes a trav�s de la calidad de nuestros productos. Visi�n Ser l�deres en el rubro basados en la experiencia, calidad y compromiso Pol�tica de Calidad Est� basada en nuestro firme compromiso con los CLIENTES de satisfacer plenamente sus requerimientos y expectativas, garantizamos impulsar una cultura de calidad basada en los principios de honestidad y compromiso de mejora.;HOGAR;ELECTROHOGAR;20101142681;1/24/2020;TECH & STYLE-H;Abierta
2467;CHEESE SOCKS;ALIAGA ALVARADO PIERO TONY NOE;10705702051;PIERO;ALIAGA;store@cheesesocks.com;CALLE LOS BIOLOGOS 164 DPTO 301 URB. SAN CESAR - LA MOLINA;null;940215216;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2467;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2467;null;Buscamos revelar la abundancia que existe entre nosotros haciendo que cada uno de tus pasos sean tan agradable como t� con creando calcetines con algod�n peruano y dise�os originales para distintas actividades;BLANDOS;ACCESORIOS;10705702051;1/27/2020;CHEESE SOCKS;Abierta
2468;SKADIVARIA;REDSCORP S.A.C.;20604810915;CYNTHIA;ROJAS;contact@skadivaria.com;JR 2 443 INT 301 URB MONTERRICO NORTE SAN BORJA;null;943429813;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2468;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2468;null;null;BLANDOS;ACCESORIOS;20604810915;1/28/2020;SKADIVARIA;Abierta
2470;PIONIER;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;4595152;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2470;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2470;null;Somos una marca que representa a la moda peruana. Nuestros productos est�n dise�ados con los est�ndares m�s altos de calidad y con el mejor entalle del mercado. Tenemos los jeans favoritos del Per�, contamos con presencia en todas las ciudades a nivel nacional y distribuidores autorizados. Llevamos 41 a�os vistiendo a toda la familia peruana, ofreciendo productos para ni�os, hombres y mujeres de todas las edades;BLANDOS;MUJER;20101298851;1/29/2020;PIONIER;Abierta
2471;GZUCK;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;4595152;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2471;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2471;null;Gzuck es una marca inspirada en los deportes extremos para un p�blico urbano, libre y rebelde que le gusta la libertad y romper reglas, la m�sica y el arte. Naci� en 1997 con una gran influencia californiana (nuestras ra�ces). Gzuck es m�s que una marca, es un estilo de vida ... En Gzuck podr�s encontrar productos como: Zapatillas, Casacas, Poleras, Polos, Pantalones, Accesorios, Etc... �Join The Crew!;BLANDOS;HOMBRE;20101298851;1/29/2020;GZUCK;Abierta
2472;SQUEEZE;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;Av. lurigancho 1349 - CERCADO DE LIMA;null;4595152;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2472;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2472;null;Somos una marca de ropa, calzado y accesorios para teens con mucha actitud y estilo de vida divertido, irreverente y con grandes dosis de feminismo. Nuestra filosof�a de marca se encuentra en atreverse y tener nuestra propia versi�n de la moda.;BLANDOS;MUJER;20101298851;1/29/2020;SQUEEZE;Abierta
2473;NORTON;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;4595152;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2473;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2473;null;null;BLANDOS;HOMBRE;20101298851;1/29/2020;NORTON;Abierta
2474;GOCCOS;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2474;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2474;null;null;BLANDOS;MUJER;20101298851;1/29/2020;GOCCOS;Abierta
2475;XERO TOLERANCE;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;4595152;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2475;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2475;null;XERO TOLERANCE es un concepto H�BRIDO que nace de la moda urbana, el arte y el futurismo. Basando nuestras colecciones en los modernos outfits y tendencias exclusivas que lideran el mercado en las principales ciudades del planeta. La marca posee un nuevo ADN al que denominamos F.A.S. (Futurewear, Artwear y Streetwear) creando un estilo Urban Trend que no ofrecen las otras firmas.;BLANDOS;HOMBRE;20101298851;1/29/2020;XERO TOLERANCE;Abierta
2476;DUSTER;MANUFACTURAS SAN ISIDRO S.A.C;20101298851;CHRISTIAN;URRESTI;christian.urresti@masisac.com.pe;JIRON AZANGARO 246 - CERCADO DE LIMA;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2476;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2476;null;DUSTER nace como un sue�o, el cual trata de ofrecer una soluci�n en calzado e indumentaria, para las personas que gustan de pasar un tiempo al aire libre y poder librarse de la rutina en la cual nos vemos sumergidos a diario en nuestra vida cotidiana. Estamos dedicados a investigar y producir productos de alto rendimiento para las largas jornadas de Trekking, Hiking y trail running, nos involucramos con la tecnolog�a de punta para dar buena satisfacci�n a nuestro p�blico.;BLANDOS;CALZADO;20101298851;1/31/2020;DUSTER;Abierta
2477;TOWELTEC DRY-UP;TOWELTEC EIRL;20601070007;JOSE;PAREDES;jose@toweltec.com;AV. LA MOLINA 4334 EDIFICIO LAS GARZAS;DEPARTAMENTO 8A - LA MOLINA;17593929;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2477;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2477;null;"TOWELTEC Dry-Up es una empresa peruana l�der en la comercializaci�n y confecci�n de toallas, batas, ponchos y turbantes de microfibra. Contamos con 5 a�os en el mercado nacional. Somos la �nica marca del rubro con certificaci�n SGS en todos nuestros productos. Nuestra experiencia y calidad nos ha llevado a trabajar con importantes firmas nacionales e internacionales, confeccionando e importando productos personalizados; adem�s de trabajar con entidades del estado como el Ej�rcito, la Marina y la FAP, diversos colegios, academias y clubes sociales. TOWELTEC re�ne funcionalidad y estilo. Disfruta de nuestros diversos colores y dise�os para cada miembro de la familia. Nuestras toallas absorben 4 veces su propio peso, secan 5 veces m�s r�pido, su vida �til es 3 veces superior y son reciclables. Son muy suaves y agradables al tacto, ligeras, compactas, pr�cticas, no desechan pelusas, no acumulan �rea y son hipoalerg�nicas. �Optimiza tiempo y espacio! Ad�ptate a lo nuevo. Adquiere tus TOWELTEC Dry Up con certificaci�n SGS";BLANDOS;DEPORTES;20601070007;1/31/2020;TOWELTEC DRY-UP;Abierta
2478;Super Duper;AVENTURA EXTREMA S.A.C.;20536330721;Jorge;Tejeda;jorge.tejeda@twistermagic.com;Ca. Santander 186 Ofc 302B Miraflores;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2478;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2478;null;Super Duper es una empresa peruana l�der en juguetes de magia en el pa�s, ofrece entretenimiento para toda la familia, enfoc�ndose en el desarrollo de la personalidad y creatividad de los ni�os. Adem�s cuenta con una amplia gama de juguetes enfocados en promover el juego en familia.;BLANDOS;INFANTIL;20536330721;2/4/2020;Super Duper;Abierta
2479;CASA MITSUWA;CASA MITSUWA S.A;20100253462;ROSA;RAMIREZ;operaciones@mitsuwa.com.pe;AV. ABANCAY 380-382 - LIMA;null;4270454;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2479;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2479;null;Nos inspiran los deportistas y queremos que tengan los mejores productos para lograr alcanzar su m�ximo potencial. Somos una empresa 100% peruana con m�s de 63 a�os en el mercado ofreciendo productos para las distintas disciplinas deportivas, todos de la m�s alta calidad y marcas de prestigio.;BLANDOS;DEPORTES;20100253462;2/12/2020;CASA MITSUWA;Abierta
2480;GLOBAL SHOPEX;Eshopex Peru S.R.L.;20600206240;Alvaro;Lazo;alazo@globalshopex.com;AVENIDA PASEO DE LA REPUBLICA 3118;null;17868676880;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2480;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2480;null;null;NUEVOS NEGOCIOS;MARKETPLACE INTERNACIONAL;20600206240;2/17/2020;GLOBAL SHOPEX;Abierta
2481;RISING DRAGON;LEE TANG GREGORY ANTHONY;10471441177;Gregory;Lee;pedidos@risingdragon.pe;AV. ENRIQUE LAVALLE MZ C1 LT 1A URB HUERTOS DE VILLA;null;994238125;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2481;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2481;null;En Rising Dragon creemos en vivir la Comodidad Sin Limites, sin preocupaciones por el qu� dir�n, y estar siempre c�modos con nosotros mismos. Dise�amos prendas s�per c�modas con actitud y estilo, que quieras y puedas usar siempre. �Descubre los polos, buzos, pijamas y ropa interior en algod�n peruano m�s c�modos que jam�s hayas visto! Vivir la Comodidad Sin L�mites tambi�n se refleja en no preocuparse por la calidad de nuestras prendas, y por su impacto en el medio ambiente. Es por ello que Rising Dragon apuesta por tener una filosof�a de Slow Fashion, por mantener nuestro exigente est�ndares de calidad, para que nuestras prendas duren m�s, y fomentemos un consumo m�s responsable que impacte menos en el planeta.;BLANDOS;HOMBRE;10471441177;2/18/2020;RISING DRAGON;Abierta
2485;SILITTER;SAFEPRO S.A.C.;20601135885;Javier;Chanam�;info@safepro.pe;Calle acapulco 480 Urb el sol de la Molina;Calle Enrique Palacios 1140 dpto C-Miraflores;926332133;936653706;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2485;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2485;www.silitter.pe;Porque sabemos que para ti son m�s que una mascota.;NUEVOS NEGOCIOS;MASCOTAS;20601135885;3/2/2020;SILITTER;Abierta
2486;NUA PERU;NUA PRODUCTOS AMAZONICOS S.A.C.;20603404671;Frederick;Benhamron;ventas@nuaperu.com;Av. 28 de Julio 462, tienda 203;null;963302225;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2486;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2486;null;null;NUEVOS NEGOCIOS;CONSUMO MASIVO;20603404671;3/4/2020;NUA PERU;Abierta
2487;LAB NUTRITION;LAB NUTRITION CORP S.A.C;20510103531;MAURICIO;BERMUDEZ;asesorecommerce@labnutrition.com;AV. SANTA CRUZ NRO 830 INT. 602, URB. CHACARILLA SANTA CRUZ;null;512 6221;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2487;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2487;null;NUESTRA EMPRESA LAB NUTRITION ES UN GRAN EMBAJADOR DE LA SALUD, NUTRICI�N Y DEPORTE SIENDO NUESTRO OBJETIVO SIEMPRE PROMOVER UN ESTILO DE VIDA SALUDABLE, BRIND�NDOLE PRODUCTOS DE LA M�S ALTA CALIDAD QUE REFUERZAN SU NUTRICI�N Y FORTALECEN SU SISTEMA INMUNOL�GICO, EL SOPORTE PARA LA SALUD QUE EL CUERPO NECESITA DURANTE ESTE PER�ODO COYUNTURALMENTE DE MAYOR DEMANDA PARA NUESTROS CLIENTES, RESPALDANDO AS� SUS ESFUERZOS POR TENER UNA MEJOR CALIDAD DE VIDA. AHORA M�S QUE NUNCA, TODOS DEBEMOS TOMAR CONCIENCIA EN MEJORAR NUESTRA CALIDAD DE VIDA Y ESO INICIA POR EL CUIDADO DE LA SALUD, MANTENER NUESTRO BIENESTAR COMIENZA CON UN ENFOQUE SERIO EN EL CUIDADO PERSONAL COMO MEDIDAS PREVENTIVAS. ESPECIALISTAS RECOMIENDAN QUE TENER UNA HORA DE ACTIVIDAD F�SICA Y UNA ADECUADA NUTRICI�N AYUDAN A REFORZAR EL SISTEMA INMUNE, ES LO QUE LAB NUTRITION SIEMPRE A PROMOVIDO Y AHORA MAS QUE NUNCA LO SEGUIR� HACIENDO. SON NUEVOS RETOS QUE NOS PONE EL MUNDO PARA SER MEJORES PERSONAS Y MEJORAR NUESTRO ESTILO DE VIDA, ES POR ELLO QUE NOSOTROS COMO EMPRESA QUEREMOS LLEVARLE SALUD A TODA LA POBLACI�N POR MEDIO DE NUESTROS PRODUCTOS. SUPERAREMOS JUNTOS LA SITUACI�N POR LA QUE ESTAMOS PASANDO Y ES POR ELLO QUE NUESTRO COMPROMISO POR EL CUIDADO DE LA SALUD Y EL BIENESTAR SIEMPRE SER�N NUESTRA MAYOR PRIORIDAD.;NUEVOS NEGOCIOS;SALUD;20510103531;3/4/2020;LAB NUTRITION;Abierta
2488;Electroworld;Electroworld S.A.C;20549888349;Yogesh;Mirpuri;electroworldsaconline@gmail.com;Jr andahuaylas 1049 int 240;null;+51 959 622 251;4275218;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2488;null;null;null;HOGAR;ELECTROHOGAR;20549888349;3/5/2020;Electroworld;Abierta
2491;SUNSET BOARD;VAZECH S.A.C;20491898772;ROSA;SALAS;rsalas@sunsetboard.com;LAS DALIAS 191 MIRAFLORES;null;993332201;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2491;null;null;Hoy Sunset Board cuenta con 35 a�os fabricando y exportando a todo el mundo sus tablas con las marcas Suntech y Liquid Shredder, ofreciendo tablas de surf de m�xima diversi�n, seguridad y performance para escuelas de surf y avanzado, Paddle boards, Bodyboards tablas de rescate y accesorios deportivos. Nos preocupamos y poyamos a nuestros clientes a experimentar momentos �nicos al momento de entrar en contacto con el agua y la sensaci�n surfear.;BLANDOS;DEPORTES;20491898772;3/10/2020;SUNSET BOARD;Abierta
2494;BELIFT;BELIFT S.A.C;20605287612;MARIELA;ARIAS;belift20@gmail.com;Av.Jorge Basadre 1504, dpto 101 - SAN ISIDRO;null;957235207;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2494;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2494;null;Somos una empresa peruana dedicada al dise�o y fabricaci�n de ropa deportiva exclusiva, de alta calidad, original y muy c�moda. Nuestras prendas est�n confeccionadas con las mejores telas e insumos provenientes de Brasil, prestando mucha atenci�n en garantizar la excelencia en las terminaciones. Asimismo, son dise�adas con el fin de que puedan ser utilizadas tanto en el �mbito deportivo como en tiempo libre, buscando siempre resaltar la belleza. Nuestras telas en supplex y emana original cuentan con tecnolog�a inteligente y cristales bioactivos que reducen el cansancio muscular acelerando la recuperaci�n y estimulando la micro circulaci�n sangu�nea y el metabolismo celular, lo que facilita los movimientos y brinda un ajuste, compresi�n y confort excepcional necesario al momento del entrenamiento, haciendo de la prenda un producto ligero, flexible y compacto.;BLANDOS;DEPORTES;20605287612;3/25/2020;BELIFT;Abierta
2496;SCHEDA UP;SCHEDA UP PERU EIRL;20602851398;Jose;Yactayo;hola@schedaup.com;calle torre de la merced 232;null;null;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2496;null;schedaup.com;"Somos <a href=""https://www.schedaup.com/"" target=""_blank"" rel=""noopener"">Scheda Up</a>, con gran experiencia en el mercado, comercializamos c�digos digitales de PlayStation, Nintendo, Xbox, iTunes, Google Play, Steam, Battle.net, y mucho m�s. �Porqu� confiar en nosotros? Somos una Empresa seria , constituido en el Per�. Conocemos lo que vendemos, amplia experiencia. Distribuimos s�lo c�digos Oficiales y 100% Originales. �Disfruta de tus compras por Internet en la Tienda Online de Ripley de Scheda Up!";HOGAR;ELECTROHOGAR;20602851398;4/6/2020;SCHEDA UP;Abierta
2497;STICKART;STICKART E.I.R.L.;20607295957;Francisco Javier;Osorio Lazo;fosoriolazo@gmail.com;Prolongaci�n Jos� Pez�t N�199-A, Urb.El Retablo, 1a Etapa, Comas;null;994605757;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2497;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2497;null;null;HOGAR;DECOHOGAR;20607295957;4/7/2020;STICKART;Abierta
2498;UBEAUTY;LAMA CORPORATION S.A.C;20602071171;FARAH;LAMA;farahlamas@ubeauty.com.pe;CAL.Q MZA. E5 LOTE. 21 PLG. BENAV. 3 ET LIMA - LIMA - SANTIAGO DE SURCO;null;982330955;null;https://ripleyperu-prod.mirakl.net/mmp/media/shop-logo/2498;https://ripleyperu-prod.mirakl.net/mmp/media/shop-banner/2498;null;U Beauty, es una marca Peruana creada y dise�ada por un staff de expertos de la belleza para amantes del maquillaje, que cumplen con altos est�ndares de calidad. Encontrar�s todas las herramientas de maquillaje para que puedas crear looks asombrosos.;BLANDOS;BELLEZA;20602071171;4/8/2020;UBEAUTY;Abierta
